id,confinan_ord,polviews,polviews_bin,degree,age,age_std,sex,income,income_std,region
1891,2,3,Liberal,1,64,0.8472911471603127,2,11,-0.009520157690665056,2
1893,3,5,Conservative,1,46,-0.1717821072862033,1,12,0.3942931976883675,2
1894,3,4,Moderate,1,25,-1.3607009041404718,2,12,0.3942931976883675,2
1895,2,4,Moderate,0,38,-0.624703553706877,2,12,0.3942931976883675,2
1896,3,6,Conservative,1,43,-0.341627649693956,1,12,0.3942931976883675,2
1897,2,4,Moderate,3,53,0.22452415833188627,1,12,0.3942931976883675,2
1900,2,4,Moderate,2,64,0.8472911471603127,2,11,-0.009520157690665056,3
1901,2,6,Conservative,4,28,-1.1908553617327193,2,12,0.3942931976883675,3
1903,2,2,Liberal,3,22,-1.5305464465482246,2,9,-0.8171468684487302,3
1904,1,2,Liberal,1,21,-1.587161627350809,2,11,-0.009520157690665056,3
1906,2,4,Moderate,2,47,-0.11516692648361908,2,12,0.3942931976883675,3
1909,1,2,Liberal,4,36,-0.7379339153120456,2,12,0.3942931976883675,3
1911,1,3,Liberal,0,34,-0.851164276917214,2,12,0.3942931976883675,3
1913,2,6,Conservative,1,80,1.7531340400016602,2,12,0.3942931976883675,3
1916,3,7,Conservative,2,55,0.3377545199370547,1,12,0.3942931976883675,3
1919,2,6,Conservative,1,74,1.413442955186155,1,12,0.3942931976883675,3
1923,2,4,Moderate,1,26,-1.3040857233378877,1,1,-4.04765371148099,3
1925,2,4,Moderate,4,76,1.5266733167913233,1,12,0.3942931976883675,3
1926,2,6,Conservative,3,23,-1.4739312657456405,1,12,0.3942931976883675,3
1927,2,7,Conservative,1,69,1.1303670511732338,2,12,0.3942931976883675,3
1928,2,6,Conservative,2,74,1.413442955186155,1,12,0.3942931976883675,3
1929,3,4,Moderate,4,34,-0.851164276917214,1,12,0.3942931976883675,3
1931,2,6,Conservative,3,69,1.1303670511732338,1,12,0.3942931976883675,3
1932,2,4,Moderate,1,36,-0.7379339153120456,2,12,0.3942931976883675,3
1933,2,6,Conservative,2,41,-0.4548580112991244,2,12,0.3942931976883675,3
1934,2,4,Moderate,4,41,-0.4548580112991244,2,12,0.3942931976883675,1
1938,2,6,Conservative,1,52,0.16790897752930203,2,12,0.3942931976883675,1
1939,1,2,Liberal,3,43,-0.341627649693956,2,12,0.3942931976883675,1
1940,1,7,Conservative,3,69,1.1303670511732338,2,12,0.3942931976883675,1
1941,2,6,Conservative,1,35,-0.7945490961146298,1,12,0.3942931976883675,1
1942,1,4,Moderate,0,57,0.45098488154222316,2,9,-0.8171468684487302,1
1943,1,4,Moderate,1,72,1.3002125935809865,2,12,0.3942931976883675,1
1944,2,4,Moderate,2,31,-1.0210098193249666,2,12,0.3942931976883675,1
1947,2,4,Moderate,1,70,1.186982231975818,2,12,0.3942931976883675,1
1948,2,5,Conservative,1,47,-0.11516692648361908,2,11,-0.009520157690665056,1
1949,2,5,Conservative,1,65,0.9039063279628969,1,12,0.3942931976883675,1
1950,2,5,Conservative,4,85,2.0362099440145816,1,12,0.3942931976883675,1
1951,3,6,Conservative,4,65,0.9039063279628969,1,12,0.3942931976883675,1
1952,3,6,Conservative,1,47,-0.11516692648361908,1,12,0.3942931976883675,1
1953,1,4,Moderate,3,27,-1.2474705425353034,2,12,0.3942931976883675,1
1954,1,5,Conservative,1,33,-0.9077794577197982,2,7,-1.6247735792067952,1
1955,2,4,Moderate,3,42,-0.3982428304965402,2,12,0.3942931976883675,1
1956,2,6,Conservative,1,64,0.8472911471603127,2,12,0.3942931976883675,1
1961,3,4,Moderate,1,48,-0.05855174568103485,2,12,0.3942931976883675,1
1962,1,4,Moderate,4,89,2.2626706672249184,1,12,0.3942931976883675,1
1965,2,4,Moderate,4,42,-0.3982428304965402,2,12,0.3942931976883675,1
1967,3,6,Conservative,3,65,0.9039063279628969,2,12,0.3942931976883675,1
1968,2,4,Moderate,1,67,1.0171366895680654,2,11,-0.009520157690665056,1
1969,2,2,Liberal,4,62,0.7340607855551442,2,12,0.3942931976883675,1
1970,3,5,Conservative,1,46,-0.1717821072862033,1,12,0.3942931976883675,1
1971,2,3,Liberal,2,52,0.16790897752930203,2,12,0.3942931976883675,1
1973,2,4,Moderate,0,76,1.5266733167913233,2,9,-0.8171468684487302,1
1974,3,2,Liberal,1,38,-0.624703553706877,1,7,-1.6247735792067952,1
1975,2,3,Liberal,1,72,1.3002125935809865,1,12,0.3942931976883675,1
1977,3,2,Liberal,4,77,1.5832884975939077,1,12,0.3942931976883675,1
1978,3,3,Liberal,3,61,0.67744560475256,2,12,0.3942931976883675,1
1979,3,2,Liberal,3,38,-0.624703553706877,1,12,0.3942931976883675,1
1983,2,3,Liberal,4,31,-1.0210098193249666,1,12,0.3942931976883675,1
1984,3,4,Moderate,1,54,0.2811393391344705,1,12,0.3942931976883675,1
1985,3,2,Liberal,2,41,-0.4548580112991244,2,12,0.3942931976883675,1
1986,2,5,Conservative,3,29,-1.134240180930135,1,12,0.3942931976883675,1
1988,2,4,Moderate,1,35,-0.7945490961146298,2,12,0.3942931976883675,1
1989,2,5,Conservative,3,85,2.0362099440145816,2,11,-0.009520157690665056,1
1992,2,6,Conservative,1,64,0.8472911471603127,1,12,0.3942931976883675,1
1993,2,3,Liberal,1,62,0.7340607855551442,1,10,-0.4133335130696976,1
1995,1,6,Conservative,4,89,2.2626706672249184,2,12,0.3942931976883675,1
1996,1,4,Moderate,2,55,0.3377545199370547,2,12,0.3942931976883675,1
2002,3,5,Conservative,3,62,0.7340607855551442,1,12,0.3942931976883675,1
2003,2,6,Conservative,1,46,-0.1717821072862033,1,12,0.3942931976883675,1
2005,2,6,Conservative,0,35,-0.7945490961146298,1,12,0.3942931976883675,1
2006,3,2,Liberal,1,20,-1.643776808153393,1,12,0.3942931976883675,1
2007,3,5,Conservative,0,89,2.2626706672249184,2,11,-0.009520157690665056,1
2008,2,2,Liberal,2,63,0.7906759663577285,1,12,0.3942931976883675,1
2011,3,7,Conservative,3,31,-1.0210098193249666,2,12,0.3942931976883675,1
2013,3,3,Liberal,4,72,1.3002125935809865,2,12,0.3942931976883675,1
2014,3,4,Moderate,3,34,-0.851164276917214,1,12,0.3942931976883675,1
2017,3,2,Liberal,3,35,-0.7945490961146298,2,12,0.3942931976883675,3
2018,2,5,Conservative,2,61,0.67744560475256,2,12,0.3942931976883675,3
2019,3,2,Liberal,1,49,-0.00193656487845063,2,12,0.3942931976883675,3
2022,2,5,Conservative,1,37,-0.6813187345094613,1,12,0.3942931976883675,3
2023,2,7,Conservative,1,66,0.9605215087654811,1,12,0.3942931976883675,3
2025,2,6,Conservative,1,47,-0.11516692648361908,1,12,0.3942931976883675,3
2026,2,6,Conservative,4,67,1.0171366895680654,2,12,0.3942931976883675,3
2030,1,4,Moderate,1,69,1.1303670511732338,2,9,-0.8171468684487302,3
2033,1,2,Liberal,0,28,-1.1908553617327193,2,12,0.3942931976883675,3
2035,2,3,Liberal,1,43,-0.341627649693956,1,12,0.3942931976883675,3
2038,2,5,Conservative,1,74,1.413442955186155,2,12,0.3942931976883675,3
2041,2,6,Conservative,0,31,-1.0210098193249666,2,1,-4.04765371148099,3
2042,2,3,Liberal,1,30,-1.077625000127551,2,12,0.3942931976883675,3
2043,3,4,Moderate,1,34,-0.851164276917214,1,12,0.3942931976883675,3
2046,2,4,Moderate,0,57,0.45098488154222316,2,9,-0.8171468684487302,3
2048,3,3,Liberal,0,34,-0.851164276917214,1,11,-0.009520157690665056,3
2051,3,6,Conservative,1,58,0.5076000623448074,2,12,0.3942931976883675,2
2053,2,4,Moderate,1,54,0.2811393391344705,2,12,0.3942931976883675,2
2054,2,6,Conservative,2,55,0.3377545199370547,2,12,0.3942931976883675,2
2055,3,5,Conservative,1,32,-0.9643946385223824,1,12,0.3942931976883675,2
2056,1,5,Conservative,4,76,1.5266733167913233,1,12,0.3942931976883675,2
2058,2,4,Moderate,0,49,-0.00193656487845063,2,12,0.3942931976883675,2
2059,2,5,Conservative,1,40,-0.5114731921017086,2,9,-0.8171468684487302,2
2060,1,4,Moderate,1,78,1.6399036783964918,1,12,0.3942931976883675,2
2062,2,2,Liberal,3,28,-1.1908553617327193,1,12,0.3942931976883675,2
2063,2,4,Moderate,1,41,-0.4548580112991244,2,11,-0.009520157690665056,2
2064,2,4,Moderate,0,45,-0.2283972880887875,2,10,-0.4133335130696976,2
2065,2,1,Liberal,4,31,-1.0210098193249666,2,12,0.3942931976883675,2
2068,3,6,Conservative,3,67,1.0171366895680654,2,8,-1.2209602238277626,2
2069,3,6,Conservative,2,45,-0.2283972880887875,2,9,-0.8171468684487302,2
2072,2,4,Moderate,4,34,-0.851164276917214,1,12,0.3942931976883675,2
2073,2,2,Liberal,3,52,0.16790897752930203,2,12,0.3942931976883675,2
2074,3,3,Liberal,1,69,1.1303670511732338,1,12,0.3942931976883675,2
2075,3,2,Liberal,4,42,-0.3982428304965402,1,12,0.3942931976883675,2
2076,2,4,Moderate,4,53,0.22452415833188627,2,12,0.3942931976883675,2
2077,1,2,Liberal,1,43,-0.341627649693956,1,12,0.3942931976883675,2
2078,2,4,Moderate,1,63,0.7906759663577285,2,10,-0.4133335130696976,2
2080,2,4,Moderate,4,68,1.0737518703706497,1,12,0.3942931976883675,2
2083,2,6,Conservative,1,63,0.7906759663577285,1,12,0.3942931976883675,2
2088,2,5,Conservative,1,57,0.45098488154222316,2,12,0.3942931976883675,2
2089,1,6,Conservative,1,80,1.7531340400016602,2,9,-0.8171468684487302,2
2090,1,2,Liberal,3,27,-1.2474705425353034,2,12,0.3942931976883675,3
2092,2,6,Conservative,3,67,1.0171366895680654,2,12,0.3942931976883675,3
2093,3,6,Conservative,3,70,1.186982231975818,1,12,0.3942931976883675,3
2094,2,2,Liberal,4,78,1.6399036783964918,2,12,0.3942931976883675,3
2096,2,2,Liberal,2,77,1.5832884975939077,2,12,0.3942931976883675,3
2099,2,4,Moderate,1,48,-0.05855174568103485,2,12,0.3942931976883675,3
2100,2,6,Conservative,2,70,1.186982231975818,2,12,0.3942931976883675,3
2101,1,3,Liberal,3,54,0.2811393391344705,2,12,0.3942931976883675,3
2102,2,3,Liberal,3,77,1.5832884975939077,1,12,0.3942931976883675,3
2103,1,6,Conservative,3,89,2.2626706672249184,1,12,0.3942931976883675,3
2104,2,2,Liberal,4,64,0.8472911471603127,1,12,0.3942931976883675,3
2105,3,1,Liberal,1,53,0.22452415833188627,1,12,0.3942931976883675,3
2106,1,4,Moderate,1,73,1.3568277743835706,2,11,-0.009520157690665056,3
2107,1,2,Liberal,4,70,1.186982231975818,2,12,0.3942931976883675,3
2108,1,5,Conservative,1,79,1.696518859199076,2,12,0.3942931976883675,3
2109,1,1,Liberal,4,43,-0.341627649693956,1,12,0.3942931976883675,3
2111,2,4,Moderate,3,67,1.0171366895680654,2,12,0.3942931976883675,3
2112,1,6,Conservative,1,89,2.2626706672249184,2,12,0.3942931976883675,3
2114,3,4,Moderate,0,60,0.6208304239499758,2,9,-0.8171468684487302,3
2116,3,5,Conservative,1,62,0.7340607855551442,2,10,-0.4133335130696976,3
2117,2,6,Conservative,2,76,1.5266733167913233,1,12,0.3942931976883675,3
2119,2,7,Conservative,1,78,1.6399036783964918,2,12,0.3942931976883675,3
2120,3,4,Moderate,1,37,-0.6813187345094613,1,12,0.3942931976883675,3
2121,3,6,Conservative,1,27,-1.2474705425353034,2,12,0.3942931976883675,3
2122,1,6,Conservative,0,34,-0.851164276917214,2,9,-0.8171468684487302,3
2128,2,5,Conservative,1,60,0.6208304239499758,2,11,-0.009520157690665056,3
2130,3,5,Conservative,2,75,1.470058135988739,2,12,0.3942931976883675,3
2134,1,4,Moderate,1,59,0.5642152431473916,2,12,0.3942931976883675,4
2136,1,4,Moderate,0,61,0.67744560475256,1,12,0.3942931976883675,4
2137,2,2,Liberal,3,68,1.0737518703706497,1,12,0.3942931976883675,4
2141,3,4,Moderate,1,26,-1.3040857233378877,1,12,0.3942931976883675,4
2143,2,4,Moderate,1,27,-1.2474705425353034,1,12,0.3942931976883675,4
2145,1,4,Moderate,3,25,-1.3607009041404718,2,12,0.3942931976883675,4
2146,3,6,Conservative,2,32,-0.9643946385223824,1,12,0.3942931976883675,4
2149,3,4,Moderate,1,45,-0.2283972880887875,1,12,0.3942931976883675,4
2153,2,3,Liberal,3,69,1.1303670511732338,2,12,0.3942931976883675,4
2155,1,7,Conservative,4,68,1.0737518703706497,1,12,0.3942931976883675,4
2156,2,2,Liberal,1,65,0.9039063279628969,1,12,0.3942931976883675,4
2157,3,2,Liberal,1,58,0.5076000623448074,1,12,0.3942931976883675,4
2162,2,2,Liberal,3,30,-1.077625000127551,2,12,0.3942931976883675,4
2163,2,3,Liberal,1,21,-1.587161627350809,2,12,0.3942931976883675,3
2169,3,4,Moderate,2,24,-1.4173160849430562,2,12,0.3942931976883675,3
2174,2,2,Liberal,4,54,0.2811393391344705,2,12,0.3942931976883675,3
2176,2,6,Conservative,1,72,1.3002125935809865,2,11,-0.009520157690665056,3
2177,2,5,Conservative,3,64,0.8472911471603127,2,12,0.3942931976883675,3
2178,2,2,Liberal,3,63,0.7906759663577285,1,12,0.3942931976883675,3
2179,2,4,Moderate,1,31,-1.0210098193249666,2,12,0.3942931976883675,3
2180,2,5,Conservative,4,51,0.11129379672671781,2,12,0.3942931976883675,3
2183,1,3,Liberal,1,80,1.7531340400016602,2,9,-0.8171468684487302,3
2184,2,7,Conservative,1,71,1.2435974127784022,2,11,-0.009520157690665056,3
2185,3,7,Conservative,2,71,1.2435974127784022,2,12,0.3942931976883675,3
2187,3,6,Conservative,1,41,-0.4548580112991244,1,12,0.3942931976883675,3
2188,2,6,Conservative,1,29,-1.134240180930135,2,12,0.3942931976883675,3
2192,1,4,Moderate,0,76,1.5266733167913233,2,9,-0.8171468684487302,3
2193,3,6,Conservative,0,47,-0.11516692648361908,1,12,0.3942931976883675,3
2194,1,7,Conservative,1,85,2.0362099440145816,1,10,-0.4133335130696976,3
2200,2,6,Conservative,1,50,0.05467861592413359,2,10,-0.4133335130696976,4
2203,1,5,Conservative,1,67,1.0171366895680654,2,9,-0.8171468684487302,4
2204,2,3,Liberal,1,22,-1.5305464465482246,2,12,0.3942931976883675,4
2210,1,7,Conservative,0,77,1.5832884975939077,2,2,-3.643840356101958,4
2215,1,2,Liberal,4,31,-1.0210098193249666,1,12,0.3942931976883675,4
2217,2,4,Moderate,1,53,0.22452415833188627,2,12,0.3942931976883675,4
2219,1,2,Liberal,3,72,1.3002125935809865,2,12,0.3942931976883675,2
2220,2,5,Conservative,3,38,-0.624703553706877,2,12,0.3942931976883675,2
2221,3,1,Liberal,4,29,-1.134240180930135,2,10,-0.4133335130696976,2
2225,3,7,Conservative,0,68,1.0737518703706497,1,2,-3.643840356101958,2
2226,2,4,Moderate,0,38,-0.624703553706877,2,9,-0.8171468684487302,2
2230,3,4,Moderate,0,43,-0.341627649693956,1,7,-1.6247735792067952,2
2231,2,4,Moderate,1,34,-0.851164276917214,2,12,0.3942931976883675,2
2232,2,4,Moderate,1,26,-1.3040857233378877,1,11,-0.009520157690665056,2
2233,3,4,Moderate,1,66,0.9605215087654811,2,3,-3.2400270007229253,2
2234,2,4,Moderate,1,65,0.9039063279628969,2,2,-3.643840356101958,2
2237,2,1,Liberal,1,24,-1.4173160849430562,2,9,-0.8171468684487302,2
2238,2,2,Liberal,1,38,-0.624703553706877,2,8,-1.2209602238277626,2
2240,3,4,Moderate,3,69,1.1303670511732338,2,11,-0.009520157690665056,2
2243,2,5,Conservative,1,21,-1.587161627350809,1,12,0.3942931976883675,2
2244,1,4,Moderate,1,79,1.696518859199076,1,12,0.3942931976883675,2
2246,2,2,Liberal,3,66,0.9605215087654811,1,12,0.3942931976883675,2
2247,3,4,Moderate,1,36,-0.7379339153120456,1,12,0.3942931976883675,2
2251,3,2,Liberal,2,67,1.0171366895680654,1,12,0.3942931976883675,2
2252,1,4,Moderate,3,57,0.45098488154222316,2,12,0.3942931976883675,1
2255,2,5,Conservative,1,34,-0.851164276917214,1,12,0.3942931976883675,1
2260,1,4,Moderate,1,82,1.8663644016068286,1,12,0.3942931976883675,1
2261,2,6,Conservative,1,26,-1.3040857233378877,1,12,0.3942931976883675,1
2262,1,6,Conservative,3,69,1.1303670511732338,2,12,0.3942931976883675,1
2264,3,6,Conservative,1,65,0.9039063279628969,1,12,0.3942931976883675,1
2265,3,2,Liberal,2,35,-0.7945490961146298,2,12,0.3942931976883675,1
2266,3,3,Liberal,4,48,-0.05855174568103485,2,12,0.3942931976883675,1
2267,1,4,Moderate,1,28,-1.1908553617327193,2,12,0.3942931976883675,1
2268,2,6,Conservative,4,50,0.05467861592413359,2,12,0.3942931976883675,1
2269,3,2,Liberal,1,43,-0.341627649693956,2,9,-0.8171468684487302,1
2272,3,4,Moderate,1,50,0.05467861592413359,2,12,0.3942931976883675,1
2273,2,5,Conservative,4,48,-0.05855174568103485,2,12,0.3942931976883675,1
2275,2,4,Moderate,1,32,-0.9643946385223824,1,12,0.3942931976883675,1
2276,3,3,Liberal,3,25,-1.3607009041404718,1,12,0.3942931976883675,1
2280,3,4,Moderate,3,57,0.45098488154222316,2,12,0.3942931976883675,1
2283,1,1,Liberal,1,47,-0.11516692648361908,2,9,-0.8171468684487302,1
2287,1,4,Moderate,2,39,-0.5680883729042928,1,12,0.3942931976883675,1
2290,2,4,Moderate,0,81,1.8097492208042445,1,12,0.3942931976883675,1
2291,1,3,Liberal,3,58,0.5076000623448074,1,12,0.3942931976883675,1
2297,2,7,Conservative,1,75,1.470058135988739,1,10,-0.4133335130696976,1
2298,2,3,Liberal,4,34,-0.851164276917214,2,12,0.3942931976883675,1
2300,3,6,Conservative,1,47,-0.11516692648361908,1,12,0.3942931976883675,1
2303,1,4,Moderate,4,67,1.0171366895680654,1,12,0.3942931976883675,1
2304,3,4,Moderate,1,35,-0.7945490961146298,2,12,0.3942931976883675,1
2305,2,4,Moderate,1,42,-0.3982428304965402,1,12,0.3942931976883675,1
2307,2,2,Liberal,1,37,-0.6813187345094613,1,12,0.3942931976883675,1
2309,3,4,Moderate,3,41,-0.4548580112991244,2,12,0.3942931976883675,1
2312,2,4,Moderate,1,73,1.3568277743835706,2,12,0.3942931976883675,1
2316,2,2,Liberal,4,71,1.2435974127784022,2,12,0.3942931976883675,1
2317,2,6,Conservative,1,30,-1.077625000127551,2,12,0.3942931976883675,1
2318,1,3,Liberal,4,62,0.7340607855551442,2,12,0.3942931976883675,1
2320,2,4,Moderate,4,64,0.8472911471603127,2,12,0.3942931976883675,1
2321,2,7,Conservative,1,58,0.5076000623448074,1,12,0.3942931976883675,1
2326,2,6,Conservative,3,73,1.3568277743835706,2,12,0.3942931976883675,1
2328,3,6,Conservative,1,73,1.3568277743835706,2,9,-0.8171468684487302,1
2329,2,6,Conservative,2,68,1.0737518703706497,2,12,0.3942931976883675,3
2331,1,4,Moderate,4,80,1.7531340400016602,1,12,0.3942931976883675,3
2332,2,2,Liberal,4,40,-0.5114731921017086,2,12,0.3942931976883675,3
2334,2,4,Moderate,3,80,1.7531340400016602,2,12,0.3942931976883675,3
2336,2,3,Liberal,3,61,0.67744560475256,2,12,0.3942931976883675,3
2338,2,5,Conservative,0,63,0.7906759663577285,1,9,-0.8171468684487302,3
2340,2,6,Conservative,1,75,1.470058135988739,2,11,-0.009520157690665056,3
2345,2,6,Conservative,1,65,0.9039063279628969,2,12,0.3942931976883675,3
2347,2,2,Liberal,1,66,0.9605215087654811,2,12,0.3942931976883675,3
2348,2,4,Moderate,1,48,-0.05855174568103485,2,12,0.3942931976883675,3
2349,1,4,Moderate,3,27,-1.2474705425353034,2,12,0.3942931976883675,3
2353,1,6,Conservative,4,54,0.2811393391344705,1,12,0.3942931976883675,3
2357,2,3,Liberal,2,38,-0.624703553706877,1,12,0.3942931976883675,3
2358,1,4,Moderate,2,38,-0.624703553706877,2,12,0.3942931976883675,3
2360,2,3,Liberal,4,74,1.413442955186155,1,12,0.3942931976883675,3
2361,2,4,Moderate,4,60,0.6208304239499758,2,12,0.3942931976883675,3
2362,2,6,Conservative,1,85,2.0362099440145816,1,12,0.3942931976883675,3
2363,2,4,Moderate,4,49,-0.00193656487845063,2,12,0.3942931976883675,3
2364,3,4,Moderate,1,32,-0.9643946385223824,1,12,0.3942931976883675,3
2366,2,4,Moderate,1,32,-0.9643946385223824,2,12,0.3942931976883675,3
2367,2,6,Conservative,4,53,0.22452415833188627,2,12,0.3942931976883675,3
2370,2,4,Moderate,1,28,-1.1908553617327193,1,9,-0.8171468684487302,3
2371,3,3,Liberal,1,61,0.67744560475256,2,2,-3.643840356101958,3
2372,2,6,Conservative,3,66,0.9605215087654811,1,12,0.3942931976883675,3
2373,2,3,Liberal,4,48,-0.05855174568103485,1,12,0.3942931976883675,3
2375,2,4,Moderate,1,23,-1.4739312657456405,2,12,0.3942931976883675,3
2377,1,2,Liberal,1,55,0.3377545199370547,1,12,0.3942931976883675,3
2378,2,5,Conservative,0,70,1.186982231975818,2,12,0.3942931976883675,3
2379,3,1,Liberal,1,24,-1.4173160849430562,1,4,-2.836213645343893,3
2381,3,4,Moderate,1,48,-0.05855174568103485,1,12,0.3942931976883675,3
2382,3,4,Moderate,1,62,0.7340607855551442,2,11,-0.009520157690665056,3
2384,3,4,Moderate,2,47,-0.11516692648361908,1,12,0.3942931976883675,3
2385,2,3,Liberal,0,75,1.470058135988739,2,8,-1.2209602238277626,3
2386,2,7,Conservative,1,20,-1.643776808153393,2,12,0.3942931976883675,3
2390,2,5,Conservative,3,40,-0.5114731921017086,1,12,0.3942931976883675,3
2391,1,4,Moderate,3,57,0.45098488154222316,2,12,0.3942931976883675,3
2392,1,6,Conservative,3,69,1.1303670511732338,2,12,0.3942931976883675,3
2393,3,6,Conservative,1,26,-1.3040857233378877,1,12,0.3942931976883675,3
2394,2,5,Conservative,1,32,-0.9643946385223824,1,12,0.3942931976883675,3
2396,2,5,Conservative,1,38,-0.624703553706877,2,12,0.3942931976883675,3
2399,2,6,Conservative,4,54,0.2811393391344705,2,12,0.3942931976883675,3
2403,1,5,Conservative,3,36,-0.7379339153120456,1,12,0.3942931976883675,3
2404,1,7,Conservative,1,75,1.470058135988739,1,12,0.3942931976883675,3
2405,3,3,Liberal,2,72,1.3002125935809865,2,12,0.3942931976883675,3
2407,1,4,Moderate,0,21,-1.587161627350809,1,10,-0.4133335130696976,3
2409,3,4,Moderate,0,36,-0.7379339153120456,2,12,0.3942931976883675,3
2411,3,7,Conservative,1,62,0.7340607855551442,1,12,0.3942931976883675,3
2413,3,6,Conservative,1,34,-0.851164276917214,1,12,0.3942931976883675,3
2414,3,4,Moderate,1,44,-0.2850124688913717,2,9,-0.8171468684487302,3
2417,2,7,Conservative,0,31,-1.0210098193249666,1,12,0.3942931976883675,3
2418,2,4,Moderate,0,33,-0.9077794577197982,2,12,0.3942931976883675,3
2420,2,2,Liberal,2,20,-1.643776808153393,2,12,0.3942931976883675,3
2421,2,4,Moderate,3,58,0.5076000623448074,1,12,0.3942931976883675,3
2422,2,4,Moderate,1,39,-0.5680883729042928,1,12,0.3942931976883675,3
2424,1,6,Conservative,4,73,1.3568277743835706,1,12,0.3942931976883675,3
2425,2,6,Conservative,2,42,-0.3982428304965402,1,11,-0.009520157690665056,3
2427,3,4,Moderate,4,37,-0.6813187345094613,1,12,0.3942931976883675,3
2428,2,4,Moderate,1,27,-1.2474705425353034,2,12,0.3942931976883675,3
2429,2,6,Conservative,3,34,-0.851164276917214,2,12,0.3942931976883675,3
2431,1,4,Moderate,1,57,0.45098488154222316,2,12,0.3942931976883675,3
2432,2,6,Conservative,0,80,1.7531340400016602,2,9,-0.8171468684487302,3
2434,2,5,Conservative,4,65,0.9039063279628969,1,12,0.3942931976883675,3
2436,2,5,Conservative,1,50,0.05467861592413359,1,12,0.3942931976883675,3
2438,2,2,Liberal,3,61,0.67744560475256,2,12,0.3942931976883675,3
2439,3,4,Moderate,0,61,0.67744560475256,2,11,-0.009520157690665056,3
2440,2,2,Liberal,1,54,0.2811393391344705,2,2,-3.643840356101958,3
2442,1,4,Moderate,1,79,1.696518859199076,2,12,0.3942931976883675,3
2444,2,6,Conservative,1,61,0.67744560475256,1,12,0.3942931976883675,3
2445,3,5,Conservative,1,81,1.8097492208042445,1,12,0.3942931976883675,3
2446,2,7,Conservative,4,59,0.5642152431473916,1,12,0.3942931976883675,3
2448,3,5,Conservative,4,54,0.2811393391344705,1,12,0.3942931976883675,3
2449,2,4,Moderate,3,37,-0.6813187345094613,1,12,0.3942931976883675,3
2451,2,2,Liberal,3,26,-1.3040857233378877,2,12,0.3942931976883675,3
2454,3,6,Conservative,4,32,-0.9643946385223824,1,12,0.3942931976883675,3
2455,2,4,Moderate,1,86,2.0928251248171654,1,12,0.3942931976883675,3
2456,2,4,Moderate,4,62,0.7340607855551442,2,11,-0.009520157690665056,3
