parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[572],-1.359228274998837,0.0016200230329037409,0.10806601949063245,-1.5719628336796458,-1.4322028245571292,-1.357772548129114,-1.2855080030780561,-1.1498048932672051,4449.7532754897,0.999895446108454
log_lik[573],-1.0340303951137106,0.001144861794530649,0.07749993148397931,-1.1901209987653514,-1.0859648074186095,-1.0331201074544132,-0.979880191789115,-0.8878556750219263,4582.4370934300405,0.9999411303292552
log_lik[574],-0.5497615877005697,5.010876661800708e-4,0.03133333259528833,-0.6230100203068921,-0.56498146424273,-0.5455480957624443,-0.5286096537848161,-0.5011919750871382,3910.080971989253,0.9994947195939285
log_lik[575],-1.3847097641865362,0.003422262710388016,0.1425518516672429,-1.6763736665225646,-1.4788530351736324,-1.3812088110262886,-1.2861710418333252,-1.1173493848887397,1735.0781293341352,0.9999452317981288
log_lik[576],-0.9669933418282438,0.002084264402764096,0.12933712505364853,-1.2299235934906463,-1.0547248849743107,-0.9595411792426176,-0.8757121639965283,-0.7295454080740222,3850.7097415996,1.0008750566825295
log_lik[577],-1.3572811956036388,0.001456352452803378,0.09330598025838413,-1.548478771680206,-1.4189853723104355,-1.3553499641536493,-1.2919660603014071,-1.185429818231377,4104.743053359593,1.0000398344812214
log_lik[578],-0.6168989732215044,4.8543854498357697e-4,0.032838760043460404,-0.6867725163894839,-0.6381529413008507,-0.615335774079603,-0.5939920560310391,-0.5575320280381008,4576.199883820215,0.9992955838055594
log_lik[579],-1.2144503635316932,0.0012438269545351586,0.08316296953415576,-1.3818616978871918,-1.2704788820129715,-1.2124906567481895,-1.1566573479518847,-1.0552409643748468,4470.334785700934,1.0004611156771404
log_lik[580],-0.5306083509409935,2.900384474189359e-4,0.018880415428862776,-0.5678554634559729,-0.5433333407151073,-0.5302178940523888,-0.517939639268223,-0.49450027471071073,4237.521829629468,0.999970245966897
log_lik[581],-0.5341479128508743,2.9328422267325006e-4,0.019534786114414483,-0.5740951236040606,-0.5468663855750316,-0.5334613746306731,-0.5207959131635892,-0.49779009907659216,4436.494218083387,0.9994080958504481
log_lik[582],-0.554376011769366,3.808446546468964e-4,0.02705313063019621,-0.6124969293244305,-0.5710792987894855,-0.5519819175526075,-0.5357375054349576,-0.5073283753276769,5045.908027633374,1.0001827096321851
log_lik[583],-1.9961746577262052,0.0018847738454133133,0.13081838600210716,-2.2653314788310848,-2.082107467063679,-1.9929261425658518,-1.906117264102378,-1.7452446008296776,4817.470680509708,1.0002434972930745
log_lik[584],-0.5343723417883451,3.2437798572265475e-4,0.021136372022010037,-0.5794737212707407,-0.5470347488661269,-0.5334944212164203,-0.519962210894946,-0.4963166725434839,4245.786418001675,1.0001124220548017
log_lik[585],-0.6473113377205483,5.847287429206036e-4,0.04418352425836838,-0.7455314748069864,-0.6752748988670312,-0.6439731521198296,-0.6156813741987381,-0.5709361684702992,5709.680711832292,0.999685222575334
log_lik[586],-0.530439117649382,2.8274950970521494e-4,0.018732143292637952,-0.5681719203303541,-0.542791385964908,-0.529893622443672,-0.5177114188910114,-0.4950595866130247,4389.057005362443,0.999700625307498
log_lik[587],-2.176705387965634,0.0014756780097978743,0.11309028136170496,-2.4020283345654034,-2.252893444474525,-2.176052142859273,-2.0995801406573213,-1.9588627149722706,5873.099492133525,0.9999028617023996
log_lik[588],-0.9578214307290567,0.0012904456278422553,0.10725733735164174,-1.1749907753821727,-1.0295374318559432,-0.9559852750064217,-0.8823284325536085,-0.7566492035590667,6908.354288765544,1.000047979967711
log_lik[589],-0.5404645960939549,3.2997834924918635e-4,0.022061000795676067,-0.5869276717021875,-0.5547151756206712,-0.5393938080698424,-0.5256026010551321,-0.4990332598197596,4469.7118819064135,0.9993326843170651
log_lik[590],-0.533145648116775,2.949071035620579e-4,0.019482110400961178,-0.5726122869247795,-0.5460456062997368,-0.5325044380787926,-0.5198448583138625,-0.4966585826274846,4364.168725007184,0.9996742343118278
log_lik[591],-2.2710035095192356,0.002101983994044894,0.16607457349514687,-2.610857024199813,-2.383995413112369,-2.2673544062922817,-2.1575967901908437,-1.9498889094346423,6242.340899811936,1.000443950081863
log_lik[592],-0.5512945526882186,4.2091406929945467e-4,0.028109904774291587,-0.615365104030767,-0.567342704251758,-0.5486567507373716,-0.5314630306558064,-0.5044838069981753,4459.969242669103,0.999618300267392
log_lik[593],-1.7792044318733145,0.002962802751450509,0.1828442162162803,-2.158214141389903,-1.8952272334947864,-1.7779112505530987,-1.6543663533782325,-1.4341496210517783,3808.5264468009095,1.0001745272390894
log_lik[594],-0.5354357983234486,3.0389158213778024e-4,0.02038592026032944,-0.5780974790232231,-0.548338710473157,-0.5350521955549603,-0.5214475967148393,-0.4971778084300736,4500.111783715455,1.0000005053140184
log_lik[595],-1.9365512111969738,0.0039325833665811325,0.16160432024027613,-2.2597599903822205,-2.0439629359994234,-1.9332823180279513,-1.8279061962653131,-1.624565802252689,1688.6904899784006,0.9996642673990253
log_lik[596],-0.6338043257482624,5.911685066804223e-4,0.04764266012696802,-0.7402846488238187,-0.6636691690109146,-0.6294123270340112,-0.6002170100333859,-0.5520069339415651,6494.85447988406,1.0002212176946472
log_lik[597],-0.6082697586720541,8.022525491597058e-4,0.05081202486907127,-0.7222393460261314,-0.6376972962624429,-0.6022531798645334,-0.5717828170362413,-0.5287054355303455,4011.5369098337906,1.0000971923587443
log_lik[598],-0.6403684191131357,5.78987348691541e-4,0.04323816422537981,-0.7354771883470996,-0.6671632306692354,-0.636852369214943,-0.6100525629566647,-0.5637997258516495,5576.944789359268,0.9997220503755931
log_lik[599],-1.137255843859063,0.0012201056220160651,0.08997070973139966,-1.3194110743155996,-1.1978128814077438,-1.1342553518560683,-1.0760385052440922,-0.9653842627702811,5437.602245673985,1.000179639991942
log_lik[600],-2.5090841840297107,0.002013307426889436,0.13956661716642557,-2.791201868446845,-2.6024844581934072,-2.5082863223290763,-2.4143002660157054,-2.2362362192909484,4805.547928349859,0.9997505442126575
log_lik[601],-1.2761075729584928,0.00137001158503956,0.10337541785713228,-1.4849767245494594,-1.3455405105499976,-1.2717838456903463,-1.2052153277543627,-1.082020762866844,5693.588515501362,0.9998881124311229
log_lik[602],-0.6974839780471854,6.487764007287905e-4,0.049588988519267845,-0.8065451857268676,-0.728459476223204,-0.6942195994236199,-0.6628230065431611,-0.6074105501464231,5842.253694536663,0.9998221277174373
log_lik[603],-1.2548964250227868,0.0014184350250732573,0.09355454948414611,-1.4497210983683106,-1.3162740923098526,-1.2492009828124724,-1.1924519302022383,-1.0767966913408848,4350.217089848022,0.9996163045134442
log_lik[604],-1.5503012206948077,0.0013545359141926576,0.10422680696629602,-1.7662161891121078,-1.6182871891952129,-1.5497110836296257,-1.478432742608469,-1.3489382593751842,5920.7649125883,0.999421914497793
log_lik[605],-0.5875062632836279,4.7438734256035866e-4,0.03672787040551202,-0.66850267492105,-0.6095352039711366,-0.5845628250188678,-0.5611538304534309,-0.5252702852499515,5994.118288053425,1.000195371148391
log_lik[606],-0.5734612899889758,4.480163626853631e-4,0.02954807327392123,-0.6355464747535071,-0.5924299962801789,-0.5713188951054253,-0.5533586289883252,-0.5206027971014927,4349.812961256914,0.9992082469373211
log_lik[607],-1.2656786971050813,0.0013295653478002853,0.09324769194242463,-1.4527362176271235,-1.3285611393674404,-1.2647891969247058,-1.2015186803590887,-1.086383575998261,4918.7732971379455,1.0003184321045
log_lik[608],-0.5373717399266684,3.0092588849683194e-4,0.0202108580871524,-0.5791880798679548,-0.5505228214185974,-0.5367226111881609,-0.5233830408520809,-0.4998070952914479,4510.767080719768,0.9999770398174155
log_lik[609],-0.665051080721392,6.60127148326622e-4,0.04524536076310244,-0.7674047398425943,-0.6925383834857433,-0.6623146465101848,-0.6342321297741345,-0.5823304021452586,4697.782687239989,0.9992550363644401
log_lik[610],-0.532114169681649,3.0581916134426546e-4,0.01951143375918922,-0.5726319477251033,-0.5448071022720635,-0.5311905207920116,-0.5185920126737107,-0.49604822533113446,4070.511459106934,0.999880215787755
log_lik[611],-0.6306688502888358,0.0011644531899577218,0.05103956182577912,-0.744709302760751,-0.6607223919661902,-0.6257944748701443,-0.5934784775991441,-0.5475021416118361,1921.1877320163017,0.9999022377377565
log_lik[612],-0.5335467253517021,3.2724731635169746e-4,0.020639313803467514,-0.5767873296941464,-0.5461452792289976,-0.5326722829896354,-0.5195523357232154,-0.4964210590765836,3977.757661491256,0.9996918197056128
log_lik[613],-0.5373043187673929,3.097729351944354e-4,0.02042962948238928,-0.5798949352581148,-0.5507667892400887,-0.5366541942099695,-0.5234231723352054,-0.498754378169867,4349.446955879581,1.0000297523925785
log_lik[614],-0.5533808267663577,6.40341987536913e-4,0.029187757712314955,-0.6197509740621044,-0.570408270631608,-0.549831146674843,-0.5330131964057621,-0.5043314071861127,2077.6744815453553,1.000553411056753
log_lik[615],-0.5880759281669469,4.232605027144603e-4,0.029916131169119203,-0.6521327307258344,-0.606815731050383,-0.5868897592142635,-0.5667084471825445,-0.5345949584036205,4995.68873000209,1.0005082224152597
log_lik[616],-1.7036368206273418,0.0019120346053605832,0.11792610974789712,-1.9383237024052298,-1.7803382601803979,-1.7045177705721524,-1.6244977121387787,-1.4782051625427757,3803.8943599327354,0.9999135291508788
log_lik[617],-1.990840573910047,0.0016356940586639025,0.11781885959785356,-2.225324660833121,-2.0694468363331215,-1.9898481266014223,-1.910763973837057,-1.7631436079097769,5188.304743276801,0.9998580412460868
log_lik[618],-1.1756099583600208,0.0013837968732474527,0.08914899927557025,-1.359370422048681,-1.2330512010324164,-1.1729655003182005,-1.1155936866166154,-1.0033074806059925,4150.38375926734,0.9993686039566434
log_lik[619],-1.0014168725993353,0.001303899133136542,0.08690943726451433,-1.1789105667933173,-1.0579681847684617,-0.9989029103182937,-0.9426086910408464,-0.8330069677814402,4442.688693582432,0.9992689970455331
log_lik[620],-0.5426917038950044,3.251221595655975e-4,0.021606668234374557,-0.5866450500350034,-0.5567596430735827,-0.5421030208285431,-0.5274727653453938,-0.5023903143606837,4416.543018675933,0.9998797451124392
log_lik[621],-1.378089667357416,0.0016699871312547655,0.13790752068650086,-1.6523567820643794,-1.4700434201854906,-1.3731902337066135,-1.2832928386703633,-1.120001735171169,6819.454757039283,0.9996261163073584
log_lik[622],-0.5366638577182877,3.0133010641537927e-4,0.020082635066533728,-0.5770512648839213,-0.549931014796972,-0.5358773435943766,-0.5226670146941894,-0.4989127508093217,4441.772828724081,0.99993853714324
log_lik[623],-0.5477566455301587,5.32484273515202e-4,0.029875315272009338,-0.6191512288708874,-0.5634857812499453,-0.5439526585187453,-0.5268830965230091,-0.5012920930099458,3147.83110554652,0.9994287268944723
log_lik[624],-1.5566829046869477,0.0032689080290915504,0.18854827698420348,-1.9400330273008322,-1.6770793277169649,-1.5524085047512233,-1.428342041621689,-1.1999618026697394,3326.8998876013475,0.9995167260109284
log_lik[625],-1.3341394645689078,0.0011442032738150248,0.09312524676861837,-1.5224521747775375,-1.3955172152745379,-1.332895149879163,-1.2719693861238002,-1.1544688773913507,6624.124723855752,0.9992763723468169
log_lik[626],-0.5411667004875963,3.374891252587399e-4,0.021650807513582653,-0.5850972070868184,-0.555972127044944,-0.5397814527299774,-0.5261772907446203,-0.5010008899274063,4115.5570967004405,0.9995973594433308
log_lik[627],-1.1187704227412323,0.0012320955035706798,0.0924422798882759,-1.303349133458476,-1.179318420974313,-1.1185708568135313,-1.05743475026334,-0.9402968779559026,5629.276104378489,0.9998050534339971
log_lik[628],-0.5397303220240459,3.079508548240568e-4,0.020779372480445087,-0.5830135702619531,-0.5533395080873952,-0.5389731718799786,-0.5252058793149139,-0.501364793245941,4553.045897213136,1.000003075332731
log_lik[629],-1.4712227096182973,0.0016813059588205845,0.10944980090624164,-1.6821414476791277,-1.5469627994707835,-1.4693693370408787,-1.3970960532576426,-1.2612246376762022,4237.7608788140815,1.000024859763027
log_lik[630],-1.0493411466604512,0.00154930443244708,0.11662133835415181,-1.2847920685841376,-1.1282631899504936,-1.046950114155196,-0.9666288689406981,-0.8345108360426446,5666.077565567602,1.0001037588599082
log_lik[631],-0.5385108559906101,3.043271376028398e-4,0.020485648656901417,-0.58109813146852,-0.5519791639596989,-0.5377577725351765,-0.5242893832244413,-0.5007250316722082,4531.250560041947,0.9999903332025772
log_lik[632],-0.5350916007839641,2.9668058356964276e-4,0.01979536320347689,-0.5760731425490324,-0.5479789153006311,-0.5344696985686563,-0.5217391687001334,-0.4982900215678886,4451.933821964396,1.0000360281909908
log_lik[633],-0.5316758355250134,2.940068409985968e-4,0.019138910314544233,-0.5702557030871531,-0.5442739826181335,-0.5312368594981625,-0.5187577746276149,-0.49536622805785413,4237.595933058055,0.9997085169135462
log_lik[634],-0.6369284180006477,6.199828745854904e-4,0.04880201595232676,-0.7441635379619278,-0.667035442157351,-0.6322650610275422,-0.6018937977578243,-0.5542787375001094,6196.067471049558,1.0004206204778148
log_lik[635],-0.7187330238984521,7.954713711305809e-4,0.06442306136156209,-0.8585239799529705,-0.7591593792748044,-0.7138449974248203,-0.6729442369245395,-0.606290892819688,6558.939256241342,1.0003505527756829
log_lik[636],-0.6873002173981622,6.19199765038568e-4,0.047522841991119474,-0.7919551832216563,-0.7170096412496898,-0.6838067140933294,-0.6541619941666958,-0.6014406942203935,5890.379061027208,0.9998100507615341
log_lik[637],-0.5372564115943903,3.211296132096744e-4,0.021330659952121793,-0.5814812501473211,-0.5508331440513473,-0.5358010232668621,-0.5222612613066564,-0.499107491944501,4412.125653676373,0.9998368683108447
log_lik[638],-1.3767048888905826,0.001386008766608501,0.10237029931785759,-1.583378253546398,-1.4453617054054242,-1.3753570983000096,-1.3069645897172701,-1.1790603389103895,5455.266753996174,0.9995901206679001
log_lik[639],-0.6250567885566365,0.0012344014467885274,0.051245036524122066,-0.7412024726306167,-0.6551345145035304,-0.6189437655065295,-0.5877839392115664,-0.5440512565755643,1723.4185765995458,1.0003768448729926
log_lik[640],-0.9849257261044827,0.0010408533289423423,0.08236891563000397,-1.152755520270776,-1.0391933726493585,-0.9838083635368771,-0.9287191756886226,-0.8266975718500725,6262.498374611208,0.9995884821242219
log_lik[641],-1.1451947122868598,0.0015588817991500144,0.11228362791407802,-1.3730604554138575,-1.2196936945614563,-1.142670045640977,-1.068150711785862,-0.9367526606949648,5188.078035796467,1.0003818536495468
log_lik[642],-1.6277370023278044,0.0017452699459649694,0.11669000696102354,-1.8597374457968117,-1.7053700410769679,-1.6257455253782584,-1.5499149080086947,-1.405322325218977,4470.35601525828,0.9994003198899912
log_lik[643],-0.5313450694824395,2.8737901936106927e-4,0.018882027075717317,-0.5687391091669556,-0.5438726692836855,-0.530863761005629,-0.5187636776717701,-0.49440181311652004,4317.05036245077,1.0000054750684433
log_lik[644],-0.541121072791487,3.3982961750880813e-4,0.02314796759328861,-0.5922391075157148,-0.5552681422304344,-0.53943900697347,-0.5248610365815333,-0.5005277814596263,4639.842920773335,0.9992255352701098
log_lik[645],-0.554119960378521,3.591159931326e-4,0.026215240436897148,-0.6107768250833038,-0.5704374097250741,-0.5516565580190271,-0.5359882025189147,-0.5090829548740445,5328.90768755128,0.9992617555472254
log_lik[646],-0.993592261760956,0.0012994072212305903,0.10552205198313375,-1.1985119593697995,-1.0627369767907062,-0.9932962463802049,-0.9182636944226262,-0.7928982825177174,6594.71306080366,0.999760777818682
log_lik[647],-0.5408994273898623,3.121123728829315e-4,0.02123853594628051,-0.5845667195531796,-0.554667313524898,-0.5398755955920135,-0.5264478174635182,-0.5018041107986968,4630.492453509547,0.9993864517388705
log_lik[648],-0.6001247766230207,4.6216611169079156e-4,0.030400467459397264,-0.663642730985272,-0.6194946727587723,-0.5991281465465461,-0.5793535439753231,-0.5449394168170543,4326.775162319627,0.9993154649346532
log_lik[649],-0.5682702911181038,8.226036039045222e-4,0.03512932043202481,-0.6495211288073087,-0.5882254674157779,-0.563580548225969,-0.5434939307020102,-0.5135211240403466,1823.7205061013772,1.0003437989211903
log_lik[650],-0.5306531327337541,2.7941373997241684e-4,0.018732246266266152,-0.5681767657181984,-0.5431370263734748,-0.5300497534181037,-0.5180116200861817,-0.4948656073043841,4494.529139822494,0.9997617313787435
